Player,Shirt Number,Nation,Position,Age,Minutes,Goals,Assists_x,Penalty Kicks Made,Penalty Kicks Attempted,Shots Total,Shots on Target,Yellow Cards_x,Red Cards_x,Touches_x,Tackles_x,Interceptions_x,Blocks_x,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals_x,Shot-Creating Actions,Goal-Creating Actions,Passes Completed_x,Passes Attempted_x,Pass Completion %_x,Progressive Passes_x,Carries_x,Progressive Carries_x,Take-Ons Attempted_x,Successful Take-Ons_x,team tag,match tag,player tag,id_team_A,score_team_A,id_team_B,score_team_B,Passes Completed_y,Passes Attempted_y,Pass Completion %_y,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Assists_y,xAG: Exp. Assisted Goals_y,xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes_y,Passes Attempted,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses_x,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Completed,Passes Offside,Passes Blocked_x,Tackles_y,Tackles Won_x,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks_y,Shots Blocked,Passes Blocked_y,Interceptions_y,Tkl+Int,Clearances,Errors,Touches_y,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted_y,Successful Take-Ons_y,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries_y,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries_y,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Rec,Yellow Cards_y,Red Cards_y,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses_y,Interceptions,Tackles Won_y,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Simple_Position,Point_won
Enso Gonzalez,30,py PAR,"AM,CB",19-112,1,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,6,6,100.0,0,4,0,0,0,8cec06e1,16d5b6aa,7e5bebeb,8cec06e1,1,47c64c55,3,6,6,100.0,87,3,2,2,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,7,0,0,4,3,0,7,0,0,,0,,4,35,3,0,1,0,1,0,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Midfielders,0.0
Max Kilman,23,eng ENG,CB,26-354,90,0,0,0,0,1,0,0,0,86,0,2,2,0.0,0.0,0.0,0,0,75,81,92.6,3,49,0,0,0,8cec06e1,16d5b6aa,d0f72bf1,8cec06e1,1,47c64c55,3,75,81,92.6,1274,372,28,29,96.6,38,40,95.0,5,7,71.4,0,0.0,0.0,0,3,0,0,3,81,77,3,1,0,0,0,0,0,0,0,0,75,1,0,0,0,0,0,0,0,0,,0,2,2,0,2,2,1,0,86,12,49,33,4,2,86,0,0,,0,,49,204,85,0,0,0,0,1,67,0,0,0,0,0,1,0,0,2,0,0,0,0,6,2,2,50.0,Defenders,0.0
Nelson Semedo,22,pt POR,"CB,WB",30-177,90,0,0,0,0,0,0,0,0,79,3,2,2,0.0,0.0,0.0,4,1,54,62,87.1,11,32,4,6,1,8cec06e1,16d5b6aa,d04b94db,8cec06e1,1,47c64c55,3,54,62,87.1,869,297,28,31,90.3,23,24,95.8,3,5,60.0,0,0.0,0.0,1,5,0,0,11,62,59,3,1,0,0,1,2,0,0,0,0,54,0,2,3,1,2,1,0,2,2,100.0,0,2,0,2,2,5,1,0,79,3,16,51,12,0,79,6,1,16.7,4,66.7,32,215,157,4,1,0,0,1,52,3,0,0,0,0,2,0,1,2,1,0,0,0,5,1,0,100.0,Defenders,0.0
Jean-Philippe Mateta,14,fr FRA,FW,26-318,69,1,0,0,0,1,1,0,0,15,2,0,0,0.8,0.8,0.3,2,0,6,8,75.0,1,7,1,0,0,47c64c55,16d5b6aa,50e6dc35,8cec06e1,1,47c64c55,3,6,8,75.0,86,11,3,3,100.0,1,2,50.0,1,1,100.0,0,0.3,0.1,2,0,1,1,1,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0,2,2,0,1,1,1,1,100.0,0,0,0,0,0,2,1,0,15,1,3,7,6,2,15,0,0,,0,,7,26,7,1,0,1,2,0,9,2,0,0,0,0,1,2,1,0,2,0,0,0,2,1,1,50.0,Forward,1.0
Odsonne Edouard,22,fr FRA,FW,26-116,21,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,5,0,1,1,47c64c55,16d5b6aa,0562b7f1,8cec06e1,1,47c64c55,3,2,2,100.0,31,6,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,4,3,1,7,1,1,100.0,0,0.0,5,19,0,0,0,0,3,1,5,2,0,0,0,2,1,1,0,0,0,0,0,0,0,1,2,33.3,Forward,1.0
Eberechi Eze,10,eng ENG,AM,25-317,87,1,0,0,0,3,1,0,0,39,2,0,0,0.8,0.8,0.4,4,1,21,24,87.5,2,25,2,5,1,47c64c55,16d5b6aa,ae4fc6a4,8cec06e1,1,47c64c55,3,21,24,87.5,358,115,9,9,100.0,5,5,100.0,4,5,80.0,0,0.4,0.6,2,1,0,0,2,24,20,3,1,0,0,2,0,2,1,0,0,21,1,1,2,2,0,2,0,1,1,100.0,0,0,0,0,0,2,1,0,39,0,5,14,21,6,39,5,1,20.0,4,80.0,25,186,46,2,1,4,2,1,24,10,0,0,0,1,1,1,2,0,2,0,0,0,7,0,1,0.0,Midfielders,1.0
Joel Ward,2,eng ENG,CB,34-195,3,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,47c64c55,16d5b6aa,8a7ff278,8cec06e1,1,47c64c55,3,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Defenders,1.0
Michael Olise,7,fr FRA,AM,22-151,87,1,1,0,0,2,1,0,0,56,2,1,0,0.3,0.3,0.8,2,1,27,33,81.8,5,27,3,7,1,47c64c55,16d5b6aa,c4486bac,8cec06e1,1,47c64c55,3,27,33,81.8,395,127,15,17,88.2,9,9,100.0,1,3,33.3,1,0.8,0.5,2,1,3,0,5,33,28,5,2,2,0,2,0,1,1,0,0,27,0,1,2,2,0,1,1,0,1,0.0,1,0,0,0,1,3,0,0,56,0,3,30,25,2,56,7,1,14.3,5,71.4,27,224,107,3,3,1,2,1,36,9,0,0,0,0,3,0,2,1,2,0,0,0,6,0,0,,Midfielders,1.0
Jeffrey Schlupp,15,gh GHA,CM,31-140,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,47c64c55,16d5b6aa,3312f911,8cec06e1,1,47c64c55,3,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Midfielders,1.0
Will Hughes,19,eng ENG,CM,29-024,14,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,7,8,87.5,1,4,0,0,0,47c64c55,16d5b6aa,a0666d3e,8cec06e1,1,47c64c55,3,7,8,87.5,104,22,5,5,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,8,8,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,1,6,1,0,8,0,0,,0,,4,8,3,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,Midfielders,1.0
Naouirou Ahamada,29,fr FRA,CM,22-043,70,0,0,0,0,1,0,2,1,43,3,1,0,0.1,0.1,0.0,0,0,25,33,75.8,7,21,2,1,0,47c64c55,16d5b6aa,a6c58494,8cec06e1,1,47c64c55,3,25,33,75.8,446,125,12,14,85.7,11,14,78.6,2,3,66.7,0,0.0,0.0,0,5,0,0,7,33,32,1,1,0,0,0,0,0,0,0,0,25,0,0,3,2,0,1,2,2,3,66.7,1,0,0,0,1,4,1,0,43,2,7,29,8,1,43,1,0,0.0,1,100.0,21,151,74,2,2,0,1,3,25,2,2,1,1,2,0,0,0,1,2,0,0,0,8,1,0,100.0,Midfielders,1.0
Adam Wharton,20,eng ENG,CM,19-344,90,0,1,0,0,1,0,0,0,42,2,1,1,0.0,0.0,0.0,2,1,20,28,71.4,4,18,1,2,1,47c64c55,16d5b6aa,4b542852,8cec06e1,1,47c64c55,3,20,28,71.4,367,93,8,9,88.9,8,11,72.7,3,6,50.0,1,0.0,0.0,1,3,2,0,4,28,27,0,0,0,0,0,0,0,0,0,0,20,1,0,2,1,1,0,1,0,3,0.0,3,1,1,0,1,3,3,0,42,3,12,21,9,0,42,2,1,50.0,1,50.0,18,76,30,1,1,0,0,2,22,1,0,0,0,3,3,0,0,1,1,0,0,0,5,0,1,0.0,Midfielders,1.0
Tyrick Mitchell,3,eng ENG,WB,24-253,69,0,0,0,0,1,0,0,0,42,4,0,1,0.2,0.2,0.0,2,0,20,35,57.1,2,18,2,1,1,47c64c55,16d5b6aa,5cbd1eb0,8cec06e1,1,47c64c55,3,20,35,57.1,293,75,13,17,76.5,5,11,45.5,2,3,66.7,0,0.0,0.0,0,1,0,0,2,35,28,7,0,0,0,3,7,0,0,0,0,20,0,3,4,4,3,1,0,2,3,66.7,1,1,0,1,0,4,1,0,42,0,9,24,9,1,42,1,1,100.0,0,0.0,18,97,58,2,2,0,0,1,23,3,0,0,0,0,0,0,3,0,4,0,0,0,4,2,2,50.0,Defenders,1.0
Marc Guehi,6,eng ENG,CB,23-303,21,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,5,8,62.5,2,5,0,0,0,47c64c55,16d5b6aa,d0706b27,8cec06e1,1,47c64c55,3,5,8,62.5,130,53,1,1,100.0,2,3,66.7,2,4,50.0,0,0.0,0.0,0,1,0,0,2,8,6,2,2,0,1,0,0,0,0,0,0,5,0,0,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,2,0,12,1,7,5,0,0,12,0,0,,0,,5,30,17,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0.0,Defenders,1.0
Daniel Munoz,12,co COL,"WB,RB",27-351,90,0,0,0,0,2,0,1,0,53,3,1,0,0.4,0.4,0.1,6,1,27,38,71.1,4,17,1,2,2,47c64c55,16d5b6aa,778ef829,8cec06e1,1,47c64c55,3,27,38,71.1,330,138,22,26,84.6,5,9,55.6,0,1,0.0,0,0.1,0.0,2,4,0,0,4,38,31,7,0,0,0,0,7,0,0,0,0,27,0,2,3,2,1,1,1,0,0,,0,0,0,0,1,4,4,0,53,4,14,24,15,4,53,2,2,100.0,0,0.0,17,81,43,1,0,0,1,1,23,4,1,0,0,1,0,1,0,1,2,0,0,0,5,3,1,75.0,Defenders,1.0
Chris Richards,26,us USA,"CB,CM",24-044,90,0,0,0,0,1,0,0,0,66,3,0,3,0.1,0.1,0.0,0,0,38,55,69.1,1,33,0,0,0,47c64c55,16d5b6aa,0a3d6d2b,8cec06e1,1,47c64c55,3,38,55,69.1,649,242,16,22,72.7,18,22,81.8,3,9,33.3,0,0.0,0.0,0,1,0,0,1,55,54,1,0,0,0,0,0,0,0,0,0,38,0,1,3,1,2,1,0,1,3,33.3,2,3,1,2,0,3,3,0,66,9,33,33,1,1,66,0,0,,0,,33,89,20,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,1,83.3,Defenders,1.0
Joachim Andersen,16,dk DEN,CB,27-346,90,0,0,0,0,0,0,0,0,71,2,1,2,0.0,0.0,0.2,2,0,44,57,77.2,4,29,0,0,0,47c64c55,16d5b6aa,e34fc66d,8cec06e1,1,47c64c55,3,44,57,77.2,952,438,9,10,90.0,27,31,87.1,7,14,50.0,0,0.2,0.1,1,2,0,0,4,57,51,5,5,0,0,0,0,0,0,0,0,44,1,0,2,1,1,1,0,2,2,100.0,0,2,0,2,1,3,8,0,71,14,42,27,2,2,71,0,0,,0,,29,167,114,0,0,0,0,0,37,0,0,0,0,1,0,0,0,1,1,0,0,0,4,6,1,85.7,Defenders,1.0
Nathaniel Clyne,17,eng ENG,"CB,WB,LB",33-036,90,0,0,0,0,1,0,0,0,36,0,1,2,0.1,0.1,0.0,1,1,17,26,65.4,1,19,0,3,1,47c64c55,16d5b6aa,0442183b,8cec06e1,1,47c64c55,3,17,26,65.4,295,145,9,10,90.0,5,9,55.6,3,5,60.0,0,0.0,0.0,0,1,0,0,1,26,21,4,2,0,0,0,2,0,0,0,0,17,1,0,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,3,0,36,3,18,16,3,1,36,3,1,33.3,1,33.3,19,104,58,0,0,0,0,0,17,0,0,0,0,0,3,0,0,1,0,0,0,0,4,0,3,0.0,Defenders,1.0
Michail Antonio,9,jm JAM,FW,34-044,74,0,0,0,0,3,2,0,0,21,0,0,0,0.3,0.3,0.0,4,0,8,11,72.7,1,14,1,3,0,7c21e445,17e9dbbf,ac05f970,7c21e445,3,e297cd13,1,8,11,72.7,107,36,5,5,100.0,1,2,50.0,1,3,33.3,0,0.0,0.0,0,0,0,0,1,11,9,2,0,0,0,1,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,21,1,1,11,10,3,21,3,0,0.0,3,100.0,14,81,22,1,1,0,1,4,16,2,0,0,0,1,3,0,1,0,0,0,0,0,2,1,3,25.0,Forward,1.0
George Earthy,40,eng ENG,LW,19-249,16,1,0,0,0,1,1,0,0,10,0,0,0,0.3,0.3,0.0,1,0,8,9,88.9,0,8,0,0,0,7c21e445,17e9dbbf,123d2733,7c21e445,3,e297cd13,1,8,9,88.9,87,21,7,8,87.5,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,10,0,2,2,6,1,10,0,0,,0,,8,24,10,0,1,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,,Forward,1.0
Lucas Paqueta,10,br BRA,"LW,AM",26-258,83,0,0,0,0,1,0,0,0,77,5,0,1,0.0,0.0,0.1,4,0,46,62,74.2,5,47,1,2,1,7c21e445,17e9dbbf,9b6f7fd5,7c21e445,3,e297cd13,1,46,62,74.2,846,300,16,20,80.0,21,24,87.5,6,11,54.5,0,0.1,0.3,1,3,3,1,5,62,55,6,3,1,2,1,1,0,0,0,0,46,1,1,5,3,1,2,2,1,1,100.0,0,1,0,1,0,5,0,0,77,1,15,44,19,2,77,2,1,50.0,0,0.0,47,146,46,1,0,1,1,3,54,5,0,0,0,1,3,0,1,0,3,0,0,0,7,2,2,50.0,Forward,1.0
Danny Ings,18,eng ENG,AM,31-293,7,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,4,0,0,0,7c21e445,17e9dbbf,07802f7f,7c21e445,3,e297cd13,1,3,3,100.0,24,5,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,4,0,0,1,3,1,4,0,0,,0,,4,6,4,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Midfielders,1.0
Jarrod Bowen,20,eng ENG,"RW,FW",27-143,90,0,0,0,0,7,2,0,0,38,0,0,1,1.4,1.4,0.6,2,0,17,24,70.8,2,30,6,4,3,7c21e445,17e9dbbf,79c84d1c,7c21e445,3,e297cd13,1,17,24,70.8,273,62,10,11,90.9,5,8,62.5,2,2,100.0,0,0.6,0.1,3,0,0,0,2,24,23,1,0,0,0,0,0,1,0,0,0,17,0,2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,38,0,3,12,24,12,38,4,3,75.0,1,25.0,30,263,128,6,3,6,2,2,32,7,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0.0,Forward,1.0
Mohammed Kudus,14,gh GHA,"AM,RW",23-283,90,0,1,0,0,5,0,0,0,56,2,0,0,0.7,0.7,0.5,8,1,37,43,86.0,3,43,8,5,3,7c21e445,17e9dbbf,b62878a5,7c21e445,3,e297cd13,1,37,43,86.0,603,62,20,22,90.9,10,11,90.9,5,5,100.0,1,0.5,0.6,3,1,1,0,3,43,43,0,0,0,1,1,0,0,0,0,0,37,0,2,2,2,0,1,1,0,0,,0,0,0,0,0,2,0,0,56,0,5,29,24,8,56,5,3,60.0,2,40.0,43,397,249,8,3,5,1,0,46,7,0,0,0,1,2,0,1,0,2,0,0,0,6,0,0,,Midfielders,1.0
James Ward-Prowse,7,eng ENG,DM,29-192,90,1,0,0,0,2,1,0,0,77,0,1,1,0.2,0.2,0.0,2,0,52,70,74.3,4,44,0,0,0,7c21e445,17e9dbbf,3515d404,7c21e445,3,e297cd13,1,52,70,74.3,938,275,26,27,96.3,18,22,81.8,7,15,46.7,0,0.0,0.0,0,3,0,0,4,70,63,6,0,0,2,8,0,6,2,4,0,52,1,2,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,1,0,77,5,27,29,21,2,77,0,0,,0,,44,133,40,0,0,0,1,0,53,1,0,0,0,0,0,0,8,1,0,0,0,0,4,1,0,100.0,Midfielders,1.0
Tomas Soucek,28,cz CZE,DM,29-074,90,1,0,0,0,3,2,0,0,58,0,0,2,0.2,0.2,0.1,3,0,39,46,84.8,4,27,0,0,0,7c21e445,17e9dbbf,6613c819,7c21e445,3,e297cd13,1,39,46,84.8,686,267,16,20,80.0,17,19,89.5,4,4,100.0,0,0.1,0.1,3,5,2,1,4,46,46,0,0,0,0,1,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,,0,2,0,2,0,0,5,0,58,7,17,28,13,4,58,0,0,,0,,27,98,44,0,1,0,1,0,34,1,0,0,0,1,0,2,1,0,0,0,0,0,5,5,5,50.0,Midfielders,1.0
Emerson Palmieri,33,it ITA,LB,29-282,83,0,0,0,0,1,0,1,0,82,6,0,1,0.1,0.1,0.0,6,2,57,67,85.1,6,38,2,1,0,7c21e445,17e9dbbf,e0bc6fdc,7c21e445,3,e297cd13,1,57,67,85.1,894,463,27,27,100.0,19,23,82.6,6,9,66.7,0,0.0,0.0,1,4,1,0,6,67,56,11,0,0,1,1,11,0,0,0,0,57,0,2,6,4,5,1,0,3,7,42.9,4,1,0,1,0,6,4,0,82,4,33,34,15,2,82,1,0,0.0,1,100.0,38,139,74,2,1,0,3,1,44,4,1,0,0,2,1,0,1,0,4,0,0,0,3,3,0,100.0,Defenders,1.0
Aaron Cresswell,3,eng ENG,LB,34-148,7,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,6,9,66.7,0,5,0,0,0,7c21e445,17e9dbbf,4f974391,7c21e445,3,e297cd13,1,6,9,66.7,127,37,4,5,80.0,1,1,100.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0,9,7,2,1,0,2,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,5,2,2,1,9,0,0,,0,,5,15,4,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Defenders,1.0
Angelo Ogbonna,21,it ITA,CB,35-354,89,0,0,0,0,0,0,0,0,54,2,1,0,0.0,0.0,0.0,0,0,37,47,78.7,1,23,0,0,0,7c21e445,17e9dbbf,74b2cd7e,7c21e445,3,e297cd13,1,37,47,78.7,691,186,15,18,83.3,19,22,86.4,2,5,40.0,0,0.0,0.0,0,2,0,0,1,47,41,6,6,0,0,0,0,0,0,0,0,37,0,1,2,2,2,0,0,1,1,100.0,0,0,0,0,1,3,3,0,54,3,30,22,2,0,54,0,0,,0,,23,111,50,0,0,0,0,0,28,0,0,0,0,0,1,0,0,1,2,0,0,0,1,7,3,70.0,Defenders,1.0
Kaelan Casey,42,eng ENG,CB,19-196,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,7c21e445,17e9dbbf,cd4b2c5f,7c21e445,3,e297cd13,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Defenders,1.0
Kurt Zouma,4,fr FRA,CB,29-197,90,0,0,0,0,0,0,0,0,44,2,4,1,0.0,0.0,0.0,1,0,28,30,93.3,2,25,0,0,0,7c21e445,17e9dbbf,ce4246f5,7c21e445,3,e297cd13,1,28,30,93.3,644,278,7,7,100.0,15,15,100.0,6,8,75.0,0,0.0,0.0,0,6,0,0,2,30,29,1,1,0,1,0,0,0,0,0,0,28,0,0,2,2,1,1,0,1,1,100.0,0,1,1,0,4,6,6,0,44,11,25,17,2,1,44,0,0,,0,,25,66,17,0,1,0,1,0,26,0,0,0,0,2,1,0,0,4,2,0,0,0,1,2,1,66.7,Defenders,1.0
Vladimir Coufal,5,cz CZE,RB,31-263,90,0,0,0,0,1,0,0,0,73,1,2,2,0.0,0.0,0.7,9,2,54,62,87.1,3,37,4,3,1,7c21e445,17e9dbbf,fdf3cb77,7c21e445,3,e297cd13,1,54,62,87.1,925,455,28,30,93.3,21,22,95.5,5,8,62.5,0,0.7,0.5,3,1,3,2,3,62,50,12,1,1,0,6,11,0,0,0,0,54,0,1,1,0,1,0,0,1,3,33.3,2,2,1,1,2,3,1,0,73,5,29,17,29,1,73,3,1,33.3,2,66.7,37,228,134,4,4,0,0,0,41,2,0,0,0,0,2,0,6,2,0,0,0,0,7,2,2,50.0,Defenders,1.0
Elijah Adebayo,11,eng ENG,FW,26-125,90,0,0,0,0,1,0,0,0,26,1,0,3,0.0,0.0,0.0,2,1,7,11,63.6,2,18,1,4,1,e297cd13,17e9dbbf,0480ebc7,7c21e445,3,e297cd13,1,7,11,63.6,96,19,5,8,62.5,2,3,66.7,0,0,,0,0.0,0.0,0,1,0,0,2,11,11,0,0,0,0,1,0,0,0,0,0,7,0,0,1,1,0,0,1,1,2,50.0,1,3,0,3,0,1,1,0,26,1,2,5,19,3,26,4,1,25.0,3,75.0,18,114,44,1,3,1,3,1,21,9,0,0,0,1,2,0,1,0,1,0,0,0,1,2,2,50.0,Forward,0.0
Tahith Chong,14,nl NED,AM,24-159,90,0,0,0,0,0,0,0,0,36,2,2,0,0.0,0.0,0.0,0,0,20,27,74.1,5,23,5,3,2,e297cd13,17e9dbbf,2696b6a9,7c21e445,3,e297cd13,1,20,27,74.1,360,75,10,11,90.9,8,10,80.0,2,4,50.0,0,0.0,0.0,0,1,2,0,5,27,27,0,0,0,0,3,0,0,0,0,0,20,0,2,2,1,0,2,0,1,3,33.3,2,0,0,0,2,4,2,0,36,3,9,17,12,0,36,3,2,66.7,0,0.0,23,234,155,5,2,0,2,0,23,7,0,0,0,0,1,0,3,2,1,0,0,0,3,0,4,0.0,Midfielders,0.0
Carlton Morris,9,eng ENG,AM,28-147,90,0,0,0,0,0,0,1,0,32,0,0,0,0.0,0.0,0.0,0,0,16,27,59.3,1,15,3,3,2,e297cd13,17e9dbbf,2da834f1,7c21e445,3,e297cd13,1,16,27,59.3,263,57,9,14,64.3,6,9,66.7,1,2,50.0,0,0.0,0.1,0,0,1,0,1,27,27,0,0,0,0,3,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,32,4,7,17,9,5,32,3,2,66.7,1,33.3,15,119,57,3,0,2,0,1,23,4,1,0,0,4,0,0,3,0,0,0,0,0,3,5,9,35.7,Midfielders,0.0
Ross Barkley,6,eng ENG,CM,30-158,38,0,0,0,0,0,0,1,0,20,0,0,3,0.0,0.0,0.0,1,0,17,17,100.0,5,12,0,0,0,e297cd13,17e9dbbf,3a24769f,7c21e445,3,e297cd13,1,17,17,100.0,374,127,7,7,100.0,6,6,100.0,4,4,100.0,0,0.0,0.0,1,3,1,0,5,17,17,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,,0,3,2,1,0,0,0,0,20,3,6,10,4,0,20,0,0,,0,,12,54,13,0,0,0,0,2,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Midfielders,0.0
Jordan Clark,18,eng ENG,CM,30-232,52,0,0,0,0,0,0,0,0,23,3,0,0,0.0,0.0,0.0,0,0,11,15,73.3,1,15,2,1,0,e297cd13,17e9dbbf,7c5fa6cf,7c21e445,3,e297cd13,1,11,15,73.3,177,17,5,5,100.0,6,8,75.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,15,14,1,0,0,1,0,1,0,0,0,0,11,0,1,3,2,3,0,0,1,4,25.0,3,0,0,0,0,3,3,0,23,3,7,12,4,2,23,1,0,0.0,1,100.0,15,75,44,2,1,0,0,0,13,1,0,0,0,0,3,0,0,0,2,0,0,0,3,0,1,0.0,Midfielders,0.0
Albert Sambi Lokonga,28,be BEL,CM,24-202,90,1,0,0,0,1,1,0,0,69,1,2,3,0.2,0.2,0.0,1,0,56,59,94.9,5,42,2,0,0,e297cd13,17e9dbbf,1b4f1169,7c21e445,3,e297cd13,1,56,59,94.9,824,258,29,30,96.7,19,20,95.0,2,3,66.7,0,0.0,0.0,0,4,0,0,5,59,54,5,1,0,1,1,0,0,0,0,0,56,0,0,1,1,0,1,0,0,0,,0,3,1,2,2,3,2,0,69,4,17,40,12,2,69,0,0,,0,,42,245,107,2,2,0,1,2,44,1,0,0,0,2,0,0,1,2,1,0,0,0,6,1,1,50.0,Midfielders,0.0
Alfie Doughty,45,eng ENG,WB,24-142,86,0,1,0,0,0,0,0,0,62,1,1,3,0.0,0.0,0.2,2,1,32,50,64.0,5,25,2,0,0,e297cd13,17e9dbbf,bf33b257,7c21e445,3,e297cd13,1,32,50,64.0,609,289,12,15,80.0,15,21,71.4,4,11,36.4,1,0.2,0.2,1,2,3,2,5,50,35,15,4,0,0,10,7,4,3,1,0,32,0,0,1,1,1,0,0,1,2,50.0,1,3,2,1,1,2,5,1,62,9,24,20,18,3,62,0,0,,0,,25,119,64,2,4,1,1,0,26,5,0,0,0,0,0,0,10,1,1,0,0,0,4,1,1,50.0,Defenders,0.0
